Label,GLRLM0,GLRLM1,GLRLM2,GLRLM3,GLRLM4,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135
Healthy,1.857,450.782,1705.144,11411.882,20.928,13.34877735,15.67451524,15.59330759,14.39819945,0.701661799,0.592226566,0.591841731,0.656362196,0.072325108,0.05919233,0.051776389,0.065541894,287.6512227,382.9958449,369.8790219,320.1045706,0.000605197,0.000621782,0.000583664,0.000654873,0.024600753,0.024935557,0.024159143,0.025590493
Healthy,1.73,253.24,1474.971,12008.12,24.213,28.27413127,23.14058172,24.25032175,33.93351801,0.250304836,0.521308915,0.453349815,0.048677027,0.039464614,0.051403369,0.063153384,0.028427749,1393.247104,937.4937673,1122.727799,1839.231302,0.000449291,0.000475509,0.000469582,0.000455126,0.021196485,0.021806159,0.02166983,0.021333687
Healthy,1.875,353.648,1605.632,12103.775,22.145,20.0045045,22.41897507,22.31917632,20.26385042,0.174862174,0.023676011,0.017678189,0.144449184,0.063450712,0.046495834,0.055975512,0.05188035,720.8861004,839.5477839,846.4350064,735.216759,0.000576625,0.000592048,0.000577453,0.00061195,0.024013009,0.024332031,0.024030248,0.024737633
Healthy,1.785,321.736,1511.377,12374.173,23.633,18.31081081,13.2299169,18.38030888,20.21260388,0.060190874,0.478120584,0.083760835,-0.040666458,0.063796734,0.076791076,0.055983662,0.045448074,562.6943372,314.1177285,545.462677,621.651662,0.000607889,0.000695878,0.000616585,0.0006014,0.024655398,0.026379497,0.024831121,0.02452345
Healthy,1.929,184.576,1177.068,18188.679,30.244,32.5952381,38.47160665,34.84105534,29.33310249,0.179986634,-0.065103387,0.073127104,0.288564133,0.031886587,0.02439523,0.033092334,0.040324401,1647.009653,2179.41759,1890.030245,1461.76108,0.000413886,0.000418918,0.000412023,0.000446733,0.020344189,0.020467475,0.02029834,0.02113607
Healthy,1.966,393.119,1645.772,12767.766,21.536,21.69498069,19.9833795,17.66859717,20.8199446,0.408203651,0.486195127,0.594126332,0.439263217,0.057932009,0.059955867,0.071310645,0.067602456,859.7979408,729.5692521,577.0894466,793.9099723,0.000523207,0.000579339,0.000592774,0.000580777,0.02287371,0.024069456,0.024346955,0.024099325
Healthy,1.884,449.211,1667.188,11851.733,21.321,26.67052767,24.24030471,21.94723295,25.63642659,0.426362305,0.515908296,0.606845832,0.48481407,0.047461241,0.043862152,0.054727557,0.040649154,1267.445302,1069.370499,887.1750322,1118.335873,0.00044163,0.000475988,0.000452604,0.000458483,0.021015001,0.021817152,0.021274486,0.021412223
Healthy,1.793,292.213,1517.275,12077.134,23.416,23.40990991,20.85110803,18.23873874,21.46121884,-0.034794404,0.075495722,0.310045466,0.075033426,0.042700954,0.058910807,0.060115118,0.046359257,887.0431145,777.7915512,575.8204633,788.0803324,0.0005377,0.000613869,0.000564616,0.000564232,0.023188356,0.024776376,0.023761648,0.023753564
Healthy,1.753,195.512,1417.678,12704.776,25.186,26.67889318,24.61772853,16.7960103,23.28116343,0.292527835,0.394026724,0.673544386,0.449609521,0.044099955,0.038599021,0.072849965,0.042295159,1155.086873,997.4279778,517.8577864,905.2174515,0.000458815,0.000483182,0.000538114,0.000503804,0.02141997,0.021981399,0.023197283,0.02244558
Healthy,1.641,812.528,2453.519,6168.616,14.507,20.16280566,18.80817175,16.36550837,19.96260388,0.040300995,0.145124581,0.366670777,0.072154519,0.072477338,0.077577782,0.078981329,0.074610016,764.9620335,682.4397507,504.5431145,741.8559557,0.000705822,0.000743357,0.000743504,0.000757265,0.026567304,0.02726457,0.027267272,0.027518444
Healthy,1.904,217.164,1351.391,15055.399,26.267,23.1969112,20.74376731,24.48970399,27.66481994,0.44514405,0.542580722,0.353050823,0.251448064,0.043045031,0.053066858,0.042189772,0.034384487,853.1763192,707.9238227,983.3931789,1164.141274,0.000463577,0.000497569,0.000474551,0.000468555,0.021530843,0.022306265,0.021784184,0.021646121
Healthy,1.755,278.607,1591.991,11232.334,22.471,11.27284427,9.391274238,12.6969112,13.65027701,0.520604687,0.68717597,0.441657974,0.280868943,0.084541449,0.091730695,0.075034289,0.073269688,207.4736165,136.0574792,256.6235521,311.3704986,0.000841644,0.000933512,0.000801891,0.000804504,0.029011104,0.030553433,0.028317684,0.028363778
Healthy,1.856,223.897,1417.898,13670.828,25.084,22.68146718,22.60180055,21.82625483,24.20290859,0.607520786,0.608193767,0.655470381,0.588228939,0.060170503,0.049727434,0.043747636,0.043142923,927.5,914.450831,780.7606178,961.6073407,0.000456952,0.000471912,0.000454467,0.000461601,0.021376429,0.021723528,0.021318235,0.021484892
Healthy,1.8,541.248,1871.506,9647.281,19.019,26.25804376,25.89889197,23.02380952,26.16620499,-0.024527133,0.009573917,0.138386672,0.031322651,0.047827848,0.044143646,0.048696807,0.038550803,1159.537323,1137.059557,956.472973,1111.900277,0.000532524,0.000553441,0.00052714,0.00055488,0.023076475,0.023525329,0.02295954,0.023555888
Healthy,2.14,71.631,916.866,27638.354,38.592,40.44465894,38.86842105,38.74581725,36.64404432,0.074682344,0.164651077,0.134773137,0.225338167,0.02287445,0.02331363,0.026414334,0.027172155,2591.355856,2323.747922,2366.053411,2142.598338,0.000386142,0.000409805,0.000389869,0.000413642,0.019650491,0.020243651,0.019745091,0.020338193
Healthy,1.834,514.882,1799.705,10493.972,19.805,10.68790219,10.58725762,10.14671815,10.33240997,0.232145267,0.251769031,0.235627993,0.219163938,0.094218253,0.090673311,0.104504371,0.108009512,186.0675676,183.8878116,180.2432432,187.6565097,0.001098382,0.001130142,0.001205839,0.001182417,0.033141845,0.033617586,0.034725193,0.034386289
Healthy,1.736,426.028,1807.009,9585.681,19.787,13.35199485,16.84833795,15.94079794,14.5498615,0.448340594,0.205576584,0.343111582,0.433062151,0.075438077,0.058758985,0.061855286,0.067191267,310.2747748,469.25,413.1351351,329.0443213,0.000749716,0.000707388,0.000704372,0.000757984,0.027380933,0.026596765,0.026540014,0.027531512
Healthy,1.891,320.619,1472.723,13604.294,24.119,30.48133848,24.7098338,24.61196911,32.04709141,0.174826033,0.434528225,0.445443655,0.1320804,0.03679052,0.050886213,0.050476802,0.037362796,1606.53668,1121.617036,1119.524453,1718.073407,0.000432106,0.000495172,0.000466269,0.000467116,0.020787163,0.02225245,0.021593258,0.021612862
Healthy,1.805,325.788,1597.649,11629.651,22.305,17.17310167,18.9799169,18.35842986,16.66551247,0.21048841,0.00674594,0.061647842,0.243942002,0.058506793,0.053279663,0.045611732,0.051553146,474.9671815,578.7984765,532.1203346,443.5574792,0.000624245,0.000651516,0.000605818,0.000674536,0.024984902,0.025524816,0.024613374,0.025971837
Healthy,1.651,797.383,2401.85,6368.21,14.827,10.14092664,10.39819945,9.263191763,9.776315789,0.423712723,0.375211205,0.520482826,0.448048661,0.105898621,0.096102017,0.108284262,0.104608412,194.9401544,196.0671745,155.1447876,171.348338,0.001033369,0.001091536,0.001129646,0.001178101,0.032146062,0.033038395,0.033610206,0.03432347
Healthy,1.81,475.064,1816.609,10032.461,19.584,24.91119691,26.70083102,23.21492921,21.3601108,0.013153832,-0.111494024,0.110229101,0.223833844,0.050407425,0.029912884,0.046513956,0.058856028,1000.581725,1106.68144,884.4980695,786.3060942,0.000493806,0.000522268,0.000508299,0.000547686,0.022221746,0.022853186,0.022545493,0.023402694
Healthy,1.882,210.491,1357.075,14752.413,26.177,34.62162162,28.41551247,26.86679537,33.00623269,0.415827743,0.540633311,0.652134502,0.467664974,0.030651385,0.048560854,0.028913172,0.030252659,1972.543115,1519.867036,1131.852638,1770.035319,0.000393803,0.000431147,0.000408089,0.00040453,0.019844458,0.020764078,0.020201206,0.02011293
Healthy,1.873,321.314,1552.839,12638.105,22.892,20.45109395,22.23060942,22.00900901,17.5498615,0.21868974,0.122750239,0.130151714,0.449808027,0.066783218,0.049698138,0.060805858,0.057849063,857.9942085,938.817867,924.7889318,558.5373961,0.000514304,0.000527783,0.000504365,0.000545768,0.022678263,0.022973535,0.02245808,0.023361673
Healthy,1.9,371.623,1643.2,11997.936,21.533,32.03667954,27.1966759,24.68918919,30.6031856,-0.019585332,0.196077986,0.301806117,0.043463625,0.034717142,0.040717268,0.051202383,0.042392787,1685.543758,1255.998615,1079.291506,1522.952216,0.000447428,0.000482223,0.000483868,0.000464478,0.021152484,0.021959571,0.021996994,0.021551754
Healthy,1.787,799.718,2151.077,8373.509,16.625,11.80823681,10.19390582,12.01158301,12.32617729,0.325499128,0.438361939,0.293192934,0.220620399,0.08836129,0.094413677,0.08485294,0.086966335,241.9034749,167.0443213,239.7078507,267.0076177,0.001160496,0.001246202,0.001169399,0.001216228,0.034066051,0.035301582,0.034196474,0.034874455
Healthy,1.97,299.477,1543.412,13697.525,22.984,15.32110682,14.94598338,12.9041184,15.81163435,0.094851927,0.074251768,0.29554897,0.044876458,0.079477032,0.076623956,0.086420785,0.070182464,442.480695,433.66759,313.510296,449.7229917,0.000753649,0.000817213,0.0008609,0.000759183,0.027452676,0.028586936,0.029341089,0.027553277
Healthy,1.947,296.74,1489.89,13944.123,23.816,19.72779923,20.53254848,20.72458172,19.56163435,0.026158614,-0.034645177,-0.025508616,0.146991852,0.054800055,0.06211637,0.059293247,0.057977611,717.2078507,804.7444598,818.036036,659.1087258,0.000669381,0.000691562,0.000650126,0.000648399,0.025872407,0.026297559,0.025497571,0.025463679
Healthy,1.799,272.26,1470.144,12687.562,24.232,15.37451737,16.88781163,14.91248391,15.32756233,0.110541977,-0.064094866,0.191259998,0.037490702,0.063918703,0.063515853,0.06513112,0.074676667,390.8790219,470.7811634,363.8133848,410.2680055,0.000796508,0.000768055,0.000789676,0.000819851,0.028222474,0.027713813,0.028101165,0.028633033
Healthy,1.898,159.557,1252.926,16294.367,28.374,21.75225225,26.0533241,25.07593308,23.11980609,0.339389895,0.078010382,0.144490122,0.289664526,0.045952928,0.036315273,0.040844742,0.040085102,766.3597169,1064.09072,996.7001287,818.9868421,0.000467925,0.000502845,0.000465855,0.000487258,0.021631578,0.022424203,0.021583668,0.02207393
Healthy,1.859,239.047,1362.665,14411.456,26.09,29.51608752,24.32202216,23.31917632,29.00623269,0.099946983,0.321815389,0.342091253,0.087064675,0.026440366,0.047180836,0.051464215,0.027533736,1322.039897,963.216759,895.9009009,1287.153047,0.000435212,0.000476708,0.000455088,0.000465197,0.020861731,0.021833633,0.021332799,0.021568437
Healthy,1.995,139.265,1188.237,18525.119,29.82,24.93951094,21.79362881,20.01608752,24.57894737,0.125446463,0.250853481,0.340001208,0.132218304,0.039905527,0.055198707,0.067434062,0.04169485,980.4285714,829.5554017,731.3069498,975.8060942,0.000491321,0.000552242,0.00053977,0.000521069,0.022165772,0.023499833,0.023232958,0.022826939
Healthy,1.729,552.781,1929.065,8776.163,18.448,21.64478764,23.56717452,21.44530245,22.15096953,0.234504432,0.155679339,0.252055779,0.220888375,0.05080441,0.039047132,0.060460771,0.050532166,820.3925354,882.3718837,774.8661519,821.2202216,0.00049215,0.000536416,0.000500846,0.000524666,0.022184446,0.023160653,0.022379579,0.022905589
Healthy,1.478,755.571,2497.089,5263.443,14.376,16.01093951,14.99376731,12.55920206,13.95637119,0.088909745,0.10817507,0.404024618,0.214330292,0.06606855,0.084610446,0.083161028,0.081609754,427.3944659,414.751385,275.2606178,370.4674515,0.00073191,0.000838315,0.000811622,0.000798029,0.027053826,0.028953663,0.028488988,0.028249416
Healthy,1.762,405.288,1760.95,10131.827,20.272,13.43243243,13.22506925,11.60875161,12.21606648,0.471717818,0.451912907,0.542674375,0.558470415,0.098277307,0.107349119,0.107796188,0.089072389,375.7747748,366.9272853,292.7953668,289.16759,0.000711826,0.000752469,0.000770006,0.000768775,0.026680067,0.027431167,0.027748983,0.027726788
Healthy,1.926,285.109,1459.176,14206.385,24.374,34.88867439,31.61149584,33.02831403,33.95706371,0.435968748,0.574749725,0.562354094,0.465261784,0.03157193,0.031622822,0.032936447,0.036825594,2130.663449,1644.256925,1727.397683,2021.236842,0.000384485,0.000420116,0.000389247,0.000426831,0.0196083,0.020496743,0.019729356,0.020659881
Healthy,1.687,687.502,2282.773,7056.21,15.63,14.20527671,14.74445983,12.501287,13.4099723,0.241053346,0.187933073,0.386650301,0.26167557,0.086402139,0.067729054,0.075657634,0.097017615,371.1679537,386.5657895,275.2953668,349.6578947,0.00082508,0.000847427,0.000855309,0.000888431,0.028724214,0.029110595,0.029245671,0.029806564
Healthy,1.852,207.653,1422.219,13548.924,24.974,14.51093951,13.35041551,12.04633205,14.89473684,0.509541408,0.547119774,0.596899522,0.44205966,0.06724869,0.079245301,0.09045328,0.073907711,361.6306306,307.7423823,258.3487773,380.1108033,0.000729011,0.000775489,0.000837296,0.000764219,0.027000201,0.027847603,0.028936071,0.027644506
Healthy,1.927,223.141,1322.468,15647.764,26.868,23.05598456,25.74238227,21.28314028,22.21952909,0.250923792,0.122187061,0.349366293,0.277899909,0.048674493,0.037279669,0.057520628,0.049147099,911.0662806,1047.124654,763.02574,861.5685596,0.000492771,0.000486059,0.000501467,0.000518431,0.022198441,0.022046755,0.022393453,0.022769089
Healthy,1.652,803.484,2384.605,6521.791,15.049,8.057271557,9.613573407,9.675032175,7.650969529,0.474411617,0.259108319,0.301930542,0.545780183,0.129505681,0.098210274,0.109995638,0.125268305,116.0791506,160.2617729,157.4163449,95.93905817,0.001399221,0.001240207,0.001227372,0.001429403,0.037406156,0.035216571,0.035033868,0.037807449
Healthy,1.869,373.928,1529.246,12839.653,23.206,33.20849421,32.67243767,26.03603604,25.36842105,0.087411104,0.096481942,0.402341961,0.428172996,0.036297839,0.033467957,0.038650895,0.043516556,1811.456885,1765.024238,1161.543115,1106.990305,0.00041989,0.000447213,0.000428379,0.000455126,0.020491227,0.021147412,0.020697326,0.021333687
Healthy,1.795,598.457,1727.122,10775.366,20.701,15.24002574,14.8732687,14.3996139,13.96606648,0.161351359,0.159512637,0.185014335,0.262241619,0.060300645,0.067146778,0.067361796,0.077054463,366.8861004,364.7583102,350.6351351,321.4023546,0.000724663,0.000770933,0.0007522,0.000749352,0.026919563,0.027765679,0.027426266,0.027374287
Healthy,2.111,94.805,983.985,25127.544,35.977,40.77284427,34.10734072,36.88867439,36.57617729,-0.057302681,0.186728181,0.064373758,0.073923109,0.021595815,0.034258811,0.022436765,0.029753052,2564.986486,1903.322022,2124.514157,2161.076177,0.000397322,0.000431627,0.000394631,0.000429229,0.019932945,0.020775623,0.019865314,0.020717833
Healthy,1.695,402.963,1869.268,8848.184,19.111,10.16924067,10.62880886,10.41505792,10.81509695,0.482425286,0.375664894,0.430282853,0.39214322,0.096594784,0.103812933,0.097771229,0.100550157,176.1679537,202.1842105,184.3931789,198.0394737,0.000905415,0.000927038,0.000926947,0.000899222,0.030090107,0.030447296,0.03044581,0.029987029
Healthy,1.867,314.796,1572.704,12417.076,22.658,11.18211068,11.09210526,11.65122265,12.41481994,0.166076128,0.16463411,0.139093443,0.055491651,0.099052873,0.095470831,0.087005833,0.07997598,235.1679537,235.7901662,241.8712999,268.751385,0.001101902,0.001094173,0.001044757,0.001037342,0.033194904,0.033078289,0.032322698,0.0322078
Healthy,1.683,556.612,2154.398,7422.524,16.552,17.40862291,17.05817175,15.41956242,14.8933518,-0.049339451,-0.063291248,0.074763448,0.174364526,0.06910573,0.075855432,0.076128419,0.087313794,555.0559846,536.833795,456.4980695,420.5,0.000771869,0.000773091,0.000773319,0.0008093,0.027782539,0.027804515,0.027808611,0.028448194
Healthy,2.005,163.757,1248.701,17704.847,28.377,24.45431145,25.62603878,22.05855856,22.65304709,0.043769419,-0.015921467,0.235158972,0.211300238,0.04640826,0.03954989,0.043857539,0.05357143,1075.712999,1130.062327,824.7676963,889.6419668,0.000495048,0.000525865,0.000508506,0.000514355,0.02224968,0.022931746,0.022550084,0.022679395
Healthy,1.709,548.978,1955.112,8573.725,18.289,18.46267696,20.65789474,14.02960103,16.36080332,0.528616392,0.465924862,0.73901517,0.645986561,0.065076969,0.05407292,0.077338306,0.073523511,652.6003861,735.9072022,357.1441441,487.8954294,0.00054888,0.000559676,0.000615135,0.000600201,0.023428196,0.023657467,0.024801921,0.024498993
Healthy,1.804,471.567,1732.844,10446.757,20.491,19.96975547,19.84072022,20.91055341,21.13157895,0.157897984,0.187307079,0.14674725,0.122881052,0.062674723,0.066324901,0.063578303,0.064989196,711.9736165,696.1537396,738.465251,750.7562327,0.000630043,0.000636649,0.000595673,0.000621063,0.02510065,0.025231907,0.024406411,0.024921128
Healthy,2.098,109.265,1035.996,23598.32,34.254,34.21750322,32.49445983,27.83075933,25.55124654,-0.04481244,0.075254189,0.245528085,0.383833075,0.036066855,0.033760824,0.049795694,0.041570389,2028.90991,1843.468144,1472.788288,1179.770083,0.000435212,0.000452249,0.000462128,0.000481024,0.020861731,0.021266139,0.02149716,0.021932254
Healthy,1.936,260.093,1379.335,15063.094,25.691,38.68082368,32.56717452,22.32818533,34.5900277,0.142403339,0.34925709,0.699223522,0.315626698,0.028282628,0.031694001,0.061500629,0.034680973,2493.422136,1884.615651,874.6267696,1963.612188,0.000398772,0.000428749,0.000452397,0.000423234,0.019969267,0.020706255,0.021269619,0.020572647
Healthy,1.869,283.345,1489.837,13149.922,23.868,29.76898327,29.80886427,22.58687259,26.10526316,0.066418698,0.029770622,0.404689014,0.218100584,0.035542557,0.027440875,0.051160375,0.044864321,1373.97619,1369.682825,829.0978121,1112.396122,0.000441009,0.000466157,0.000470824,0.000486539,0.021000217,0.021590661,0.021698475,0.022057629
Healthy,1.855,293.56,1535.658,12652.534,23.201,13.93114543,14.98753463,14.7953668,14.30886427,0.096077842,-0.06580461,0.033864516,0.104470274,0.075304641,0.073988786,0.069964346,0.074838282,349.4343629,369.9168975,387.2728443,356.7409972,0.000837917,0.000835197,0.000803548,0.000829203,0.028946802,0.028899781,0.028346915,0.028795877
Healthy,1.786,385.554,1619.644,11223.761,21.956,19.93500644,22.91689751,21.83848134,22.92590028,0.225093163,-0.062486618,0.032543769,-0.02969744,0.053826349,0.048414057,0.045175031,0.042369976,662.5810811,864.5166205,760.4202059,827.7112188,0.000538321,0.000541691,0.000542048,0.00054289,0.023201746,0.023274262,0.023281921,0.023300005
Healthy,1.782,289.134,1585.104,11422.201,22.459,25.27541828,25.31509695,19.74002574,19.36842105,0.378831531,0.361211543,0.605677294,0.60059348,0.0464141,0.046543411,0.052478333,0.050922155,1119.329472,1105.348338,680.7940798,702.7049861,0.000446185,0.000480544,0.000479106,0.000494452,0.021123099,0.021921318,0.021888483,0.02223628
Healthy,1.721,711.735,2161.409,7853.241,16.581,6.902831403,8.246537396,8.162162162,7.281855956,0.629164294,0.469799309,0.491451581,0.579610687,0.130223426,0.115195244,0.117989768,0.12703501,77.03796654,108.2299169,106.6731017,85.60872576,0.001367128,0.00120184,0.001182236,0.001324134,0.036974698,0.034667565,0.034383655,0.036388656
Healthy,1.813,426.864,1708.991,10743.083,20.815,25.44787645,23.41828255,24.08108108,26.90027701,0.282013765,0.403073478,0.387883779,0.201545662,0.047878569,0.04714038,0.042255048,0.044329828,1058.339768,916.7576177,971.4285714,1198.518006,0.000484489,0.000490615,0.000474551,0.00048558,0.022011109,0.022149842,0.021784184,0.022035876
